accession	protein_names	gene_names	organism	cluster	n_substrates	mean_tanimoto	median_tanimoto	std_tanimoto	min_tanimoto	max_tanimoto
A0A7K8P4F0	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 COCCOC_R07428	Cochlearius cochlearius (Boat-billed heron)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K8QY30	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 SMICAP_R08083	Smithornis capensis	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K8RUS3	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 RHOROS_R07696	Rhodinocichla rosea	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K8SL92	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 NYCBRA_R00083	Nyctibius bracteatus (Rufous potoo)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K8U2L5	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 OCEOCE_R07868	Oceanites oceanicus (Wilson's storm petrel) (Procellaria oceanica)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K8VF04	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 CICNIG_R10403	Ciccaba nigrolineata	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K8WZF6	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 SCLMEX_R02948	Sclerurus mexicanus (tawny-throated leaftosser)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K8X6I4	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 EUBBOU_R10617	Eubucco bourcierii (red-headed barbet)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K8ZYS7	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 GRAVAR_R13386	Grallaria varia (variegated antpitta)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9DGB8	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 HEMCOM_R11555	Hemiprocne comata	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9G6C0	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1 LOXLEU_R13826	Loxia leucoptera (White-winged crossbill)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9HFA0	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 BUCCAP_R12222	Bucco capensis (collared puffbird)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9IP26	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1 MYIHEB_R10521	Myiagra hebetior	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9LPX4	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 RHAINO_R08417	Rhabdornis inornatus	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9LZ12	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 HYDTET_R12351	Oceanodroma tethys (Wedge-rumped storm-petrel) (Hydrobates tethys)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9QSL6	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 IRECYA_R03097	Irena cyanogastra (Philippine fairy-bluebird)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9RQG3	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 STEDEN_R03400	Sterrhoptilus dennistouni	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9SGY7	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 GALDEA_R04474	Galbula dea	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9U5T3	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 CHLAEN_R04349	Chloroceryle aenea (American pygmy kingfisher)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9WUY8	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 RHIDAH_R01989	Rhipidura dahli	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9X0W3	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1 PSOCRE_R04916	Psophia crepitans (common trumpeter)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9YN75	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 ODOGUJ_R07363	Odontophorus gujanensis (marbled wood quail)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9ZFG2	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 DICMEG_R14217	Dicrurus megarhynchus	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0AW76	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 CICMAG_R04327	Ciconia maguari	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0BMV7	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 SPITYR_R06143	Spizaetus tyrannus (black hawk-eagle)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0DAS1	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_1 ROSBEN_R14018	Rostratula benghalensis (greater painted-snipe)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0DUJ6	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 TROMEL_R10373	Trogon melanurus (Black-tailed trogon)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0F1H1	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 CORCON_R07596	Corythaixoides concolor (Grey go-away-bird)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0GLK4	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 HERCAC_R06095	Herpetotheres cachinnans (Laughing falcon) (Falco cachinnans)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0HZD3	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 AREINT_R05737	Arenaria interpres (Ruddy turnstone) (Tringa interpres)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0ITG7	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 PIPCHL_R10502	Piprites chloris (Wing-barred manakin)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0JSU4	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 CHATOR_R01518	Chauna torquata (Southern screamer)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0LCC7	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 SYLVIR_R04816	Sylvietta virens (Green crombec)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0M3P8	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 AMAGUI_R00390	Amazona guildingii	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0N8H8	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 FORRUF_R08667	Formicarius rufipectus	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0QE44	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 SETKIR_R07824	Setophaga kirtlandii (Kirtland's warbler) (Dendroica kirtlandii)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0RLW1	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 GLABRA_R04584	Glaucidium brasilianum (Ferruginous pygmy-owl)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0SII2	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 PODPOD_R01538	Podilymbus podiceps (Pied-billed grebe)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0TNR6	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 CHOACU_R03059	Chordeiles acutipennis (Lesser nighthawk) (Caprimulgus acutipennis)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0UYU0	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 LEPASP_R13925	Leptocoma aspasia	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0WX47	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 ALELAT_R04541	Alectura lathami (Australian brush turkey)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0YP59	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1 PLONIG_R01979	Ploceus nigricollis	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0ZJ76	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 OXYCRI_R08967	Oxyruncus cristatus (sharpbill)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1B6F8	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 GYMTIB_R00071	Gymnorhina tibicen (Australian magpie) (Cracticus tibicen)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1BP93	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 ILLCLE_R06091	Illadopsis cleaveri (blackcap illadopsis)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1DNL0	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 SERLUN_R05939	Serilophus lunatus (silver-breasted broadbill)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1E712	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 OENOEN_R12281	Oenanthe oenanthe (Northern wheatear)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1F8D3	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 SYLBOR_R06215	Sylvia borin (Garden warbler)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1GUB7	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 INDMAC_R01786	Indicator maculatus (spotted honeyguide)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1I533	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 NYCSEM_R07751	Nycticryphes semicollaris	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1IY32	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 RHIAFR_R13056	Smutsornis africanus (Double-banded courser) (Rhinoptilus africanus)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1KIA4	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 RYNNIG_R06028	Rynchops niger (Black skimmer)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1LCA1	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 HIMHIM_R12107	Himantopus himantopus (Black-winged stilt) (Charadrius himantopus)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1LSL5	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 BOMGAR_R07755	Bombycilla garrulus (Bohemian waxwing) (Lanius garrulus)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1NSG9	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 RHICYA_R00278	Rhinopomastus cyanomelas (Common scimitarbill)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1PBH4	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 ORIORI_R13407	Oriolus oriolus (Eurasian golden oriole) (Coracias oriolus)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1R864	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_1 CISJUN_R11015	Cisticola juncidis	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1S482	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 LOCOCH_R08037	Helopsaltes ochotensis (Middendorff's grasshopper-warbler)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1SV88	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 ARAGUA_R01698	Aramus guarauna (Limpkin) (Scolopax guarauna)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1U6E3	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 PHANIT_R13366	Phainopepla nitens (Phainopepla)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1VRD7	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 SITEUR_R05982	Sitta europaea (Eurasian nuthatch)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1W5C1	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 CERBRA_R03611	Certhia brachydactyla (short-toed tree-creeper)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L1YP28	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 SCYSUP_R07881	Scytalopus superciliaris	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2AT28	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 HELFUL_R07527	Heliornis fulica (sungrebe)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2CEN7	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 ALACHE_R12357	Alaudala cheleensis (Asian short-toed lark)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2CXF2	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 CATFUS_R00732	Catharus fuscescens (Veery) (Turdus fuscescens)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2EL36	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 ANTMIN_R01719	Anthoscopus minutus (Southern penduline-tit)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2FJ38	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 QUIMEX_R10308	Quiscalus mexicanus (Great-tailed grackle) (Cassidix mexicanus)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2G4N9	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 NYCGRA_R04518	Nyctibius grandis (Great potoo)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2I0T1	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 SAGSER_R02757	Sagittarius serpentarius (Secretary bird)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2JA77	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 CINMEX_R10138	Cinclus mexicanus (American dipper)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2LIT0	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 HIPICT_R04991	Hippolais icterina (icterine warbler)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2N8X1	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1 RHASIB_R10665	Rhadina sibilatrix	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2NU84	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 PYCJOC_R03588	Pycnonotus jocosus (Red-whiskered bulbul) (Lanius jocosus)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2UA35	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 BALREX_R06352	Balaeniceps rex (Shoebill)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2VQG0	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 BRALEP_R01591	Brachypteracias leptosomus (short-legged ground-roller)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2WNF9	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 PANHAL_R10557	Pandion haliaetus (Osprey) (Falco haliaetus)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2XMB2	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1 ERPZAN_R08487	Erpornis zantholeuca	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2Y571	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 JACJAC_R06937	Jacana jacana (Wattled jacana) (Parra jacana)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L3AC36	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 PRUFUL_R00232	Prunella fulvescens (Brown accentor)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L3AKR2	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 SYRPAR_R08896	Syrrhaptes paradoxus (Pallas's sandgrouse)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L3BTF2	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_0 PELURI_R06119	Pelecanoides urinatrix (Common diving petrel) (Procellaria urinatrix)	22	23	0.3573	0.2899	0.1922	0.1429	1.0
