accession	cluster	umap_1	umap_2	ec_full	ec_top_level	ec_subclass	ec_sub_subclass	protein_name_first_word	is_p450	cyp_family	cyp_subfamily	is_bsh	is_hsd	is_reductase	is_receptor	is_transporter	genus	species_binomial	length_aa	shannon_entropy	is_literature_recruited	has_ec	has_rhea
A0A7L1LEK8	25.0	-1.865419864654541	17.697437286376953					Glucosylceramidase	False			False	False	False	False	False	Himantopus	Himantopus himantopus	165	4.0903	0	False	True
A0A7L1LEL0	55.0	0.4427542984485626	0.3630473017692566					Glucosylceramidase	False			False	False	False	False	False	Himantopus	Himantopus himantopus	401	4.1513	0	False	True
A0A7L1LEP4	68.0	9.512264251708984	17.772682189941406					Glucosylceramidase	False			False	False	False	False	False	Himantopus	Himantopus himantopus	192	4.1336	0	False	True
A0A7L1LEQ2	55.0	0.0946810990571975	0.4188384413719177					Glucosylceramidase	False			False	False	False	False	False	Himantopus	Himantopus himantopus	406	4.1829	0	False	True
A0A7L1LEW2	21.0	17.79241943359375	-2.422554016113281	1.14.14.154	1	1.14	1.14.14	hydroxycholesterol	True	CYP39	CYP39a	False	False	False	False	False	Himantopus	Himantopus himantopus	448	4.183	0	True	True
A0A7L1LFT0	20.0	-0.7010404467582703	-9.744343757629396					Multidrug	False			False	False	False	False	True	Himantopus	Himantopus himantopus	1499	4.1552	0	False	True
A0A7L1LIX3	76.0	9.788566589355469	-8.610054969787598					Bile	False			False	False	False	False	False	Himantopus	Himantopus himantopus	1276	4.1204	0	False	True
A0A7L1LJ53	46.0	13.976473808288574	-0.315980464220047	1.14.14.25	1	1.14	1.14.14	Cholesterol	True	CYP46	CYP46a	False	False	False	False	False	Himantopus	Himantopus himantopus	394	4.1547	0	True	True
A0A7L1LLS9	63.0	-9.825021743774414	2.811984300613404					Solute	False			False	False	False	False	True	Himantopus	Himantopus himantopus	524	4.1283	0	False	True
A0A7L1LQ57	38.0	6.051473140716553	-8.464494705200195					Multidrug	False			False	False	False	False	False	Bombycilla	Bombycilla garrulus	1295	4.1352	0	False	True
A0A7L1LSK5	22.0	2.635150671005249	9.143339157104492	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Bombycilla	Bombycilla garrulus	286	4.0326	0	True	True
A0A7L1LSL5	53.0	3.5590078830718994	14.050331115722656	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Bombycilla	Bombycilla garrulus	295	4.031	0	True	True
A0A7L1LV88	18.0	2.3290610313415527	-6.807021617889404					Broad	False			False	False	False	False	True	Bombycilla	Bombycilla garrulus	626	4.1255	0	False	True
A0A7L1LVU2	26.0	2.334564447402954	17.96327018737793					Cholesteryl	False			False	False	False	False	False	Bombycilla	Bombycilla garrulus	504	4.0957	0	False	True
A0A7L1LW32	10.0	11.61678981781006	-1.1942846775054932	1.14.14.25	1	1.14	1.14.14	Cholesterol	True	CYP46	CYP46a	False	False	False	False	False	Bombycilla	Bombycilla garrulus	394	4.117	0	True	True
A0A7L1LXN4	27.0	15.543437004089355	11.392544746398926					Peroxisomal	False			False	False	False	False	False	Bombycilla	Bombycilla garrulus	232	4.0947	0	False	True
A0A7L1LYW3	34.0	-5.387979984283447	2.068986415863037	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Bombycilla	Bombycilla garrulus	521	4.1325	0	True	True
A0A7L1LZ82	14.0	-0.408576488494873	2.3873560428619385	1.1.1.62	1	1.1	1.1.1	keto-steroid	False			False	True	True	False	False	Bombycilla	Bombycilla garrulus	332	4.1504	0	True	True
A0A7L1M1R9	21.0	17.935420989990234	-2.4734199047088623	1.14.14.154	1	1.14	1.14.14	hydroxycholesterol	True	CYP39	CYP39a	False	False	False	False	False	Bombycilla	Bombycilla garrulus	448	4.1645	0	True	True
A0A7L1M299	63.0	-9.91832447052002	2.761237144470215					Solute	False			False	False	False	False	True	Bombycilla	Bombycilla garrulus	530	4.127	0	False	True
A0A7L1M2U2	14.0	0.6869477033615112	4.285990238189697	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Bombycilla	Bombycilla garrulus	299	4.1716	0	True	True
A0A7L1M7P3	69.0	2.0416183471679688	11.857744216918944	1.14.14.154	1	1.14	1.14.14	Lanosterol	True	CYP51	CYP51a	False	False	False	False	False	Bombycilla	Bombycilla garrulus	484	4.156	0	True	True
A0A7L1M9H3	74.0	6.9200358390808105	-0.646682858467102					Ileal	False			False	False	False	False	True	Bombycilla	Bombycilla garrulus	365	4.0951	0	False	True
A0A7L1MAN9	41.0	-7.733562469482422	5.907975196838379					Glucosylceramidase	False			False	False	False	False	False	Bombycilla	Bombycilla garrulus	453	4.1894	0	False	True
A0A7L1MAV3	25.0	-2.337143898010254	17.266029357910156					Glucosylceramidase	False			False	False	False	False	False	Bombycilla	Bombycilla garrulus	161	4.1009	0	False	True
A0A7L1MAW2	25.0	-3.2315053939819336	16.997516632080078					Glucosylceramidase	False			False	False	False	False	False	Bombycilla	Bombycilla garrulus	159	4.0685	0	False	True
A0A7L1MHL2	20.0	-1.1376395225524902	-9.677000999450684					Multidrug	False			False	False	False	False	True	Bombycilla	Bombycilla garrulus	1508	4.1511	0	False	True
A0A7L1MP88	12.0	9.833940505981444	1.4302966594696045	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Bombycilla	Bombycilla garrulus	556	4.1377	0	True	True
A0A7L1MPF7	12.0	9.796500205993652	1.4044901132583618	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Bombycilla	Bombycilla garrulus	556	4.145	0	True	True
A0A7L1N074	80.0	16.722393035888672	0.5086064338684082	1.14.14.154	1	1.14	1.14.14	Lanosterol	True	CYP51	CYP51a	False	False	False	False	False	Rhinopomastus	Rhinopomastus cyanomelas	223	4.1572	0	True	True
A0A7L1N083	21.0	17.8581485748291	-2.417316675186157	1.14.14.154	1	1.14	1.14.14	hydroxycholesterol	True	CYP39	CYP39a	False	False	False	False	False	Rhinopomastus	Rhinopomastus cyanomelas	445	4.1755	0	True	True
A0A7L1N1Y5	34.0	-5.842142581939697	1.5106067657470703	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Rhinopomastus	Rhinopomastus cyanomelas	502	4.1265	0	True	True
A0A7L1N448	25.0	-2.86460018157959	17.167299270629883					Glucosylceramidase	False			False	False	False	False	False	Rhinopomastus	Rhinopomastus cyanomelas	162	4.0109	0	False	True
A0A7L1N598	55.0	-0.1227355673909187	0.2292525470256805					Glucosylceramidase	False			False	False	False	False	False	Rhinopomastus	Rhinopomastus cyanomelas	205	4.1371	0	False	True
A0A7L1N8S4	12.0	10.03968620300293	1.5817630290985107	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Rhinopomastus	Rhinopomastus cyanomelas	554	4.1683	0	True	True
A0A7L1NG54	14.0	-0.4301280081272125	2.366612434387207	1.1.1.62	1	1.1	1.1.1	keto-steroid	False			False	True	True	False	False	Rhinopomastus	Rhinopomastus cyanomelas	332	4.1203	0	True	True
A0A7L1NI91	36.0	-5.275278568267822	-3.523153066635132					Hedgehog	False			False	False	False	False	False	Rhinopomastus	Rhinopomastus cyanomelas	397	3.9625	0	False	True
A0A7L1NIL7	68.0	9.869159698486328	17.74508285522461					Glucosylceramidase	False			False	False	False	False	False	Rhinopomastus	Rhinopomastus cyanomelas	192	4.1546	0	False	True
A0A7L1NJ65	76.0	9.916550636291504	-8.298982620239258					Bile	False			False	False	False	False	False	Rhinopomastus	Rhinopomastus cyanomelas	1287	4.1284	0	False	True
A0A7L1NMF9	25.0	-2.804353713989258	17.196914672851562					Glucosylceramidase	False			False	False	False	False	False	Rhinopomastus	Rhinopomastus cyanomelas	161	4.029	0	False	True
A0A7L1NPM5	35.0	3.496967315673828	-2.45741605758667	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Rhinopomastus	Rhinopomastus cyanomelas	254	3.9006	0	True	True
A0A7L1NSE6	27.0	15.477190971374512	11.583473205566406					Peroxisomal	False			False	False	False	False	False	Rhinopomastus	Rhinopomastus cyanomelas	230	4.054	0	False	True
A0A7L1NSG9	53.0	3.142987012863159	14.946735382080078	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Rhinopomastus	Rhinopomastus cyanomelas	292	4.0324	0	True	True
A0A7L1NSH0	22.0	2.3572685718536377	9.035194396972656	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Rhinopomastus	Rhinopomastus cyanomelas	286	4.0475	0	True	True
A0A7L1NW76	15.0	13.129068374633787	8.942791938781738					Hepatic	False			False	False	False	False	True	Rhinopomastus	Rhinopomastus cyanomelas	312	3.9445	0	False	True
A0A7L1NWD5	74.0	6.723474502563477	-0.1702188104391098					Ileal	False			False	False	False	False	True	Rhinopomastus	Rhinopomastus cyanomelas	365	4.1191	0	False	True
A0A7L1NXD9	26.0	1.975639820098877	17.195724487304688					Cholesteryl	False			False	False	False	False	False	Rhinopomastus	Rhinopomastus cyanomelas	505	4.1247	0	False	True
A0A7L1P4L7	12.0	9.750943183898926	0.8671615719795227	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Oriolus	Oriolus oriolus	497	4.1418	0	True	True
A0A7L1P6K3	69.0	2.08501935005188	11.763555526733398	1.14.14.154	1	1.14	1.14.14	Lanosterol	True	CYP51	CYP51a	False	False	False	False	False	Oriolus	Oriolus oriolus	484	4.1524	0	True	True
A0A7L1PA48	22.0	2.606778860092163	9.173316955566406	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Oriolus	Oriolus oriolus	286	4.0377	0	True	True
A0A7L1PBH4	53.0	3.433152675628662	14.221250534057615	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Oriolus	Oriolus oriolus	293	4.0151	0	True	True
A0A7L1PBX0	26.0	2.407580137252808	17.92965316772461					Cholesteryl	False			False	False	False	False	False	Oriolus	Oriolus oriolus	505	4.1063	0	False	True
A0A7L1PD32	34.0	-5.346859455108643	2.0773932933807373	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Oriolus	Oriolus oriolus	521	4.1305	0	True	True
A0A7L1PDR8	14.0	0.9460286498069764	4.253346920013428	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Oriolus	Oriolus oriolus	301	4.1719	0	True	True
A0A7L1PI19	7.0	8.579479217529297	9.241537094116213					Cytosolic	False			False	False	False	False	False	Oriolus	Oriolus oriolus	536	4.2239	0	False	True
A0A7L1PLV3	52.0	11.155367851257324	7.266677856445312					Ileal	False			False	False	False	False	True	Oriolus	Oriolus oriolus	346	4.1003	0	False	True
A0A7L1PM51	38.0	6.1527509689331055	-8.290628433227539					Multidrug	False			False	False	False	False	False	Oriolus	Oriolus oriolus	1333	4.1318	0	False	True
A0A7L1PQZ7	21.0	17.94375991821289	-2.481930017471313	1.14.14.154	1	1.14	1.14.14	hydroxycholesterol	True	CYP39	CYP39a	False	False	False	False	False	Oriolus	Oriolus oriolus	448	4.1683	0	True	True
A0A7L1Q2J5	10.0	11.63452434539795	-1.161380648612976	1.14.14.25	1	1.14	1.14.14	Cholesterol	True	CYP46	CYP46a	False	False	False	False	False	Oriolus	Oriolus oriolus	394	4.123	0	True	True
A0A7L1Q2P4	68.0	9.870854377746582	17.946826934814453					Glucosylceramidase	False			False	False	False	False	False	Oriolus	Oriolus oriolus	192	4.1403	0	False	True
A0A7L1Q3F8	20.0	-1.0764497518539429	-9.668893814086914					Multidrug	False			False	False	False	False	True	Oriolus	Oriolus oriolus	1508	4.1433	0	False	True
A0A7L1Q4X3	41.0	-7.726582527160644	5.900945663452148					Glucosylceramidase	False			False	False	False	False	False	Oriolus	Oriolus oriolus	453	4.1762	0	False	True
A0A7L1Q5B8	54.0	14.15978717803955	14.743945121765137					Glucosylceramidase	False			False	False	False	False	False	Oriolus	Oriolus oriolus	190	4.0705	0	False	True
A0A7L1Q672	25.0	-3.307572841644287	16.946500778198242					Glucosylceramidase	False			False	False	False	False	False	Oriolus	Oriolus oriolus	165	4.0173	0	False	True
A0A7L1Q6N9	81.0	18.45606803894043	4.58324146270752					Non-lysosomal	False			False	False	False	False	False	Oriolus	Oriolus oriolus	800	4.2208	0	False	True
A0A7L1Q8T6	21.0	17.961097717285156	-2.496852159500122	1.14.14.154	1	1.14	1.14.14	hydroxycholesterol	True	CYP39	CYP39a	False	False	False	False	False	Cisticola	Cisticola juncidis	448	4.1664	0	True	True
A0A7L1Q8Y9	25.0	-2.410033941268921	17.178756713867188					Glucosylceramidase	False			False	False	False	False	False	Oriolus	Oriolus oriolus	164	4.0756	0	False	True
A0A7L1QB00	18.0	2.327245712280273	-6.796914100646973					Broad	False			False	False	False	False	True	Cisticola	Cisticola juncidis	631	4.1164	0	False	True
A0A7L1QGY6	7.0	9.56783390045166	7.026777267456055	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Cisticola	Cisticola juncidis	237	4.0203	0	True	True
A0A7L1QII5	34.0	-5.419967651367188	2.118377208709717	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Cisticola	Cisticola juncidis	521	4.1214	0	True	True
A0A7L1QK02	74.0	6.938613414764404	-0.6400589346885681					Ileal	False			False	False	False	False	True	Cisticola	Cisticola juncidis	362	4.0945	0	False	True
A0A7L1QM61	38.0	6.130224227905273	-9.121728897094728					Multidrug	False			False	False	False	False	False	Cisticola	Cisticola juncidis	1307	4.1297	0	False	True
A0A7L1QM77	12.0	9.725692749023438	0.947988212108612	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Cisticola	Cisticola juncidis	497	4.1583	0	True	True
A0A7L1QQF0	12.0	9.76070499420166	1.3783625364303589	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Cisticola	Cisticola juncidis	556	4.1563	0	True	True
A0A7L1QQS9	80.0	16.744794845581055	0.4896422326564789	1.14.14.154	1	1.14	1.14.14	Lanosterol	True	CYP51	CYP51a	False	False	False	False	False	Cisticola	Cisticola juncidis	223	4.1569	0	True	True
A0A7L1QRI7	76.0	10.214768409729004	-7.570159912109375					Bile	False			False	False	False	False	False	Cisticola	Cisticola juncidis	1320	4.1298	0	False	True
A0A7L1QTS1	26.0	2.320735454559326	17.981765747070312					Cholesteryl	False			False	False	False	False	False	Cisticola	Cisticola juncidis	505	4.0922	0	False	True
A0A7L1QTV0	10.0	11.68687915802002	-1.145259141921997	1.14.14.25	1	1.14	1.14.14	Cholesterol	True	CYP46	CYP46a	False	False	False	False	False	Cisticola	Cisticola juncidis	394	4.1221	0	True	True
A0A7L1QWD3	25.0	-2.400939464569092	17.17103385925293					Glucosylceramidase	False			False	False	False	False	False	Cisticola	Cisticola juncidis	165	4.0942	0	False	True
A0A7L1QWE0	25.0	-3.3145077228546143	16.942136764526367					Glucosylceramidase	False			False	False	False	False	False	Cisticola	Cisticola juncidis	165	4.0605	0	False	True
A0A7L1QYK1	68.0	9.832261085510254	17.91970443725586					Glucosylceramidase	False			False	False	False	False	False	Cisticola	Cisticola juncidis	192	4.1509	0	False	True
A0A7L1QYK8	54.0	14.216126441955566	14.692636489868164					Glucosylceramidase	False			False	False	False	False	False	Cisticola	Cisticola juncidis	190	4.0697	0	False	True
A0A7L1R1W2	20.0	-1.221228003501892	-9.68459129333496					Multidrug	False			False	False	False	False	True	Cisticola	Cisticola juncidis	1508	4.1504	0	False	True
A0A7L1R2N0	41.0	-7.727577209472656	5.901635646820068					Glucosylceramidase	False			False	False	False	False	False	Cisticola	Cisticola juncidis	453	4.182	0	False	True
A0A7L1R864	53.0	3.46227765083313	14.175935745239258	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Cisticola	Cisticola juncidis	292	3.9973	0	True	True
A0A7L1R8J8	9.0	10.156716346740724	-7.411102771759033					Bile	False			False	False	False	False	False	Helopsaltes	Helopsaltes ochotensis	1320	4.1248	0	False	True
A0A7L1RAD5	14.0	-0.4386382400989532	2.3577144145965576	1.1.1.62	1	1.1	1.1.1	keto-steroid	False			False	True	True	False	False	Helopsaltes	Helopsaltes ochotensis	332	4.1409	0	True	True
A0A7L1RBW2	14.0	0.6826560497283936	4.250837802886963	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Cisticola	Cisticola juncidis	299	4.174	0	True	True
A0A7L1RDE8	20.0	-1.1308234930038452	-9.745367050170898					Multidrug	False			False	False	False	False	True	Helopsaltes	Helopsaltes ochotensis	1508	4.1495	0	False	True
A0A7L1RJV8	10.0	11.638978004455566	-1.1691012382507324	1.14.14.25	1	1.14	1.14.14	Cholesterol	True	CYP46	CYP46a	False	False	False	False	False	Helopsaltes	Helopsaltes ochotensis	394	4.1134	0	True	True
A0A7L1RKF2	26.0	2.3884997367858887	17.922929763793945					Cholesteryl	False			False	False	False	False	False	Helopsaltes	Helopsaltes ochotensis	505	4.1088	0	False	True
A0A7L1RL59	14.0	0.6966683864593506	4.266632556915283	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Helopsaltes	Helopsaltes ochotensis	299	4.1753	0	True	True
A0A7L1RL84	34.0	-5.414694309234619	2.088827848434448	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Helopsaltes	Helopsaltes ochotensis	521	4.1376	0	True	True
A0A7L1RM26	80.0	16.73447036743164	0.4972095787525177	1.14.14.154	1	1.14	1.14.14	Lanosterol	True	CYP51	CYP51a	False	False	False	False	False	Helopsaltes	Helopsaltes ochotensis	223	4.1553	0	True	True
A0A7L1RP74	38.0	6.152665615081787	-8.289855003356934					Multidrug	False			False	False	False	False	False	Helopsaltes	Helopsaltes ochotensis	1333	4.1351	0	False	True
A0A7L1RPB4	52.0	11.160706520080566	7.286224842071533					Ileal	False			False	False	False	False	True	Helopsaltes	Helopsaltes ochotensis	346	4.0825	0	False	True
A0A7L1RQW0	15.0	12.907529830932615	8.888494491577148					Hepatic	False			False	False	False	False	True	Helopsaltes	Helopsaltes ochotensis	305	3.9305	0	False	True
A0A7L1RT40	21.0	17.958404541015625	-2.494889259338379	1.14.14.154	1	1.14	1.14.14	hydroxycholesterol	True	CYP39	CYP39a	False	False	False	False	False	Helopsaltes	Helopsaltes ochotensis	448	4.1763	0	True	True
A0A7L1RTI1	12.0	9.812228202819824	1.4181694984436035	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Helopsaltes	Helopsaltes ochotensis	536	4.1451	0	True	True
A0A7L1S145	41.0	-7.714405059814453	5.894192218780518					Glucosylceramidase	False			False	False	False	False	False	Helopsaltes	Helopsaltes ochotensis	433	4.1846	0	False	True
A0A7L1S374	63.0	-9.893470764160156	2.793344259262085					Solute	False			False	False	False	False	True	Helopsaltes	Helopsaltes ochotensis	529	4.1216	0	False	True
A0A7L1S409	25.0	-3.325766563415528	16.92917823791504					Glucosylceramidase	False			False	False	False	False	False	Helopsaltes	Helopsaltes ochotensis	165	4.0445	0	False	True
A0A7L1S482	53.0	3.5020437240600586	14.119222640991213	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Helopsaltes	Helopsaltes ochotensis	292	3.9793	0	True	True
A0A7L1S4R0	54.0	14.169145584106444	14.737967491149902					Glucosylceramidase	False			False	False	False	False	False	Helopsaltes	Helopsaltes ochotensis	190	4.0531	0	False	True
A0A7L1S5S0	22.0	2.650959253311157	9.202253341674805	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Helopsaltes	Helopsaltes ochotensis	286	4.0066	0	True	True
A0A7L1S982	25.0	-2.436734914779663	17.1242618560791					Glucosylceramidase	False			False	False	False	False	False	Helopsaltes	Helopsaltes ochotensis	165	4.0815	0	False	True
A0A7L1SJL1	81.0	18.541349411010746	4.644153594970703					Non-lysosomal	False			False	False	False	False	False	Aramus	Aramus guarauna	804	4.219	0	False	True
A0A7L1SM19	74.0	6.662036418914795	-0.0572291612625122					Ileal	False			False	False	False	False	True	Aramus	Aramus guarauna	365	4.1061	0	False	True
A0A7L1SM21	63.0	-9.80201530456543	2.773780107498169					Solute	False			False	False	False	False	True	Aramus	Aramus guarauna	525	4.1204	0	False	True
A0A7L1SNF7	22.0	2.377692699432373	9.392431259155272	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Aramus	Aramus guarauna	291	4.0415	0	True	True
A0A7L1SNG9	80.0	16.68515396118164	0.5400194525718689	1.14.14.154	1	1.14	1.14.14	Lanosterol	True	CYP51	CYP51a	False	False	False	False	False	Aramus	Aramus guarauna	223	4.1586	0	True	True
