accession	cluster_id	nn_identity	is_rep	backfilled
A0AAW0I8M3	129	0.46130000000000004	False	False
A0AAW0NV66	129	0.4481	False	False
A0AAW1F9Y4	129	0.483	False	False
A0AAW1FFD9	129	0.5074000000000001	False	False
A0AAW1Z6S3	129	0.5473	False	False
A0AAX7TZW4	129	0.5073	False	False
A0AAY4BIJ7	129	0.5731	False	False
A0AAY4BTQ4	129	0.5421	False	False
A0AAY4BVN9	129	0.5629	False	False
A0AAY5L820	129	0.5847	False	False
A0AAZ3RXJ4	129	0.5771000000000001	False	False
A0AAZ3SNZ8	129	0.5552	False	False
A0ABD0WHB0	129	0.5552	False	False
A0ABD0WWD0	129	0.5646	False	False
A0ABD1KIB5	129	0.5467	False	False
A0ABD2ETR9	129	0.4842	False	False
A0ABD2G638	129	0.5112	False	False
A0ABQ0F184	129	0.40630000000000005	False	False
A2V9Y6	129	0.40619999999999995	False	False
A4URS7	129	0.48590000000000005	False	False
A6IWU4	129	0.4	False	False
B2RA41	129	0.49	False	False
D2H093	129	0.4118	False	False
D2H5R2	129	0.48710000000000003	False	False
F1S4B1	129	0.4915	False	False
F6SPY8	129	0.5057	False	False
F7CX89	129	0.49	False	False
F7HA36	129	0.4522	False	False
G1M7R0	129	0.46649999999999997	False	False
G1PJG1	129	0.5142	False	False
G1QM99	129	0.5015	False	False
G3H1N6	129	0.4858	False	False
G3NRG3	129	0.5106	False	False
G3NYF6	129	0.49439999999999995	False	False
G3TPJ2	129	0.5059	False	False
G3VK42	129	0.5028	False	False
G3W7V0	129	0.4182	False	False
G5BQM3	129	0.474	False	False
G7PAR4	129	0.4986	False	False
G7PVP5	129	0.4052	False	False
H0V6P6	129	0.5193	False	False
H0XCM1	129	0.4885	False	False
H0ZME7	129	0.46130000000000004	False	False
H2NLN2	129	0.4928	False	False
H2UL33	129	0.5122	False	False
H3AEP8	129	0.6027	False	False
I3JEH5	129	0.5161	False	False
I3K254	129	0.49420000000000003	False	False
I3M363	129	0.4971	False	False
I3M7T5	129	0.4052	False	False
K7G1G3	129	0.5435	False	False
K7PFC0	129	0.49	False	False
L5KGN0	129	0.4941	False	False
L5M4A9	129	0.5186	False	False
L5MJF7	129	0.4023	False	False
L8Y4W3	129	0.4802	False	False
M3Y7V4	129	0.4704	False	False
M4A047	129	0.5	False	False
M4AIS7	129	0.4825	False	False
O08705	129	0.46130000000000004	False	False
O97736	129	0.46259999999999996	False	False
P26435	129	0.4558	False	False
Q12908	129	0.4023	False	False
Q14973	129	0.4928	False	False
Q5SPG0	129	0.5685	False	False
S4RJ40	129	0.5047	False	False
T2HPI4	129	0.6411	False	False
U3J573	129	0.45659999999999995	False	False
U3JQW4	129	0.4191	False	False
W5KXF2	129	0.4936	False	False
W5KZG6	129	0.5652	False	False
W5N3U6	129	0.6214	False	False
Q9VRC9	130	0.875	True	True
A0A553PIX3	131	0.8397	True	False
A0A1A8FIT5	131	0.44780000000000003	False	False
A0A1S3GZ76	131	0.4985	False	False
A0A315VCU1	131	0.5	False	False
A0A3B5QB88	131	0.5013000000000001	False	False
A0A3N0YF59	131	0.529	False	False
A0A3Q0SSE2	131	0.4968	False	False
A0A553PIW9	131	0.8397	False	False
A0A5J5D481	131	0.4447	False	False
A0A662YQW2	131	0.5276	False	False
A0A6P3RK38	131	0.4571	False	False
A0A6P4YF84	131	0.4985	False	False
A0A6P4YF98	131	0.49560000000000004	False	False
A0A7J5XE79	131	0.4081	False	False
A0A7J8BDQ4	131	0.408	False	False
A0A7M7RG97	131	0.4253	False	False
A0A8B7SS71	131	0.43770000000000003	False	False
A0A8C7XGH3	131	0.5145000000000001	False	False
A0A8J9W5I1	131	0.4155	False	False
A0A8M1GB29	131	0.4483	False	False
A0A8S3Z4A9	131	0.4661	False	False
A0A914AK16	131	0.40630000000000005	False	False
A0A9J7M001	131	0.48969999999999997	False	False
A0A9W3AJI1	131	0.4314	False	False
A0A9W3AJM8	131	0.43520000000000003	False	False
A0A9W3AK07	131	0.4167	False	False
A0AAE0T3L3	131	0.4669	False	False
A0AAN8IZN8	131	0.4925	False	False
A0AAV2IER8	131	0.4493	False	False
H0X3V3	131	0.44909999999999994	False	False
Q4S3E5	131	0.4448	False	False
R7VJ03	131	0.5057	False	False
A0A8K0EQD2	132	0.8571428571428571	True	True
A7KAK6	133	0.4963	True	False
Q06321	133	0.4416	False	False
Q9Y751	133	0.4963	False	False
A0A835NIC4	134	0.8278	True	False
A0A093Q865	134	0.4901	False	False
A0A2I2YJV8	134	0.4525	False	False
A0A2I2Z3L6	134	0.4521	False	False
A0A2K5K374	134	0.4277	False	False
A0A2K5K398	134	0.42969999999999997	False	False
A0A2K5K3A7	134	0.4416	False	False
A0A2K5K3G0	134	0.4303	False	False
A0A2K5K3G5	134	0.42829999999999996	False	False
A0A2K5K3K2	134	0.4391	False	False
A0A2K5K3N5	134	0.4339	False	False
A0A2K6B2E0	134	0.4143	False	False
A0A2K6B2N5	134	0.45270000000000005	False	False
A0A2K6B2T2	134	0.41340000000000005	False	False
A0A2K6B2V9	134	0.5	False	False
A0A3Q2UPB2	134	0.4481	False	False
A0A4W5JUC3	134	0.5299	False	False
A0A4Z2I700	134	0.4361	False	False
A0A663ELV3	134	0.8278	False	False
A0A663EN17	134	0.8079999999999999	False	False
A0A663N233	134	0.5136	False	False
A0A672UVE1	134	0.4962	False	False
A0A6I9ZDH2	134	0.5326	False	False
A0A7K4L9G0	134	0.5124	False	False
A0A7K4Y3A9	134	0.634	False	False
A0A7K9JJQ7	134	0.7158	False	False
A0A7L0N5X0	134	0.6114	False	False
A0A7L2KPG0	134	0.7112	False	False
A0A8B9GGL8	134	0.4916	False	False
A0A8B9QI28	134	0.4147	False	False
A0A8C0F631	134	0.48460000000000003	False	False
A0A8C6YQL1	134	0.4107	False	False
A0A8C9DTV6	134	0.4802	False	False
A0A8D0FMK6	134	0.5144	False	False
A0A8D2DDM5	134	0.4717	False	False
A0A8V1AB98	134	0.4517	False	False
A0A8V1ABA6	134	0.4446	False	False
A0A8V5H3F9	134	0.4911	False	False
C3YQ03	134	0.4115	False	False
G3R1Q7	134	0.4501	False	False
G3RYV1	134	0.45439999999999997	False	False
Q4RID9	134	0.46090000000000003	False	False
A0AAQ6AM37	135	1.0	True	True
M7C2L1	136	0.6135	True	False
A0A2K6RK88	136	0.409	False	False
A0A6B0S3C6	136	0.6135	False	False
A0A836D368	136	0.4008	False	False
A0ABC9XMD1	136	0.4778	False	False
G5ANW7	136	0.45640000000000003	False	False
L8YCH4	136	0.4384	False	False
A0AA40LJF5	137	0.8571428571428571	True	True
A0A3M0KTP1	138	1.0	True	False
A0A060X0W8	138	0.6524	False	False
A0A087RDM0	138	0.9134	False	False
A0A087VFU2	138	0.9192	False	False
A0A087XKD5	138	0.6593000000000001	False	False
A0A091DYK5	138	0.6213000000000001	False	False
A0A091FXL5	138	0.9018999999999999	False	False
A0A091I6L1	138	0.8987999999999999	False	False
A0A091KH17	138	0.9166	False	False
A0A091NLJ8	138	0.9057	False	False
A0A091RWC4	138	0.9009	False	False
A0A091S9V1	138	0.8902	False	False
A0A091UBH2	138	0.9367	False	False
A0A091VII4	138	0.9053	False	False
A0A093CKZ3	138	0.8909	False	False
A0A093GPJ1	138	0.9107999999999999	False	False
A0A093HZ13	138	0.8715999999999999	False	False
A0A093J908	138	0.9288	False	False
A0A093Q5D1	138	0.9207	False	False
A0A093QRF7	138	0.9107999999999999	False	False
A0A093TGK8	138	0.9081999999999999	False	False
A0A094KME4	138	0.8679000000000001	False	False
A0A096P172	138	0.6117	False	False
A0A0D9RDV3	138	0.6127	False	False
A0A0K8RTD8	138	0.7132999999999999	False	False
A0A0N8ETX3	138	0.605	False	False
A0A0Q3UT03	138	0.8637999999999999	False	False
A0A151MRU9	138	0.8157	False	False
A0A1A6HZR8	138	0.6138	False	False
A0A1A7W8F0	138	0.6751999999999999	False	False
A0A1A8BUL8	138	0.6701999999999999	False	False
A0A1A8FKF9	138	0.669	False	False
A0A1A8H465	138	0.6848000000000001	False	False
A0A1A8IE23	138	0.6701999999999999	False	False
A0A1A8LUZ3	138	0.6713	False	False
A0A1A8N2H2	138	0.6743000000000001	False	False
A0A1A8QWL5	138	0.6713	False	False
A0A1A8VIY1	138	0.669	False	False
A0A1S3G192	138	0.6093999999999999	False	False
A0A1U7QQN7	138	0.6107	False	False
A0A1U7TMQ3	138	0.5664	False	False
A0A1V4JTG6	138	0.8787999999999999	False	False
A0A212C4X5	138	0.6224000000000001	False	False
A0A218UZ71	138	0.9196	False	False
A0A226ME82	138	0.8183	False	False
A0A250YLN4	138	0.6164000000000001	False	False
A0A2D0RC03	138	0.6509999999999999	False	False
A0A2I0LI71	138	0.872	False	False
A0A2I0TXQ5	138	0.88	False	False
A0A2I2YDR7	138	0.5913	False	False
A0A2I2YRQ7	138	0.6032	False	False
A0A2I3HDT6	138	0.6077	False	False
A0A2I3HHK2	138	0.6053000000000001	False	False
A0A2I3SCA3	138	0.6043	False	False
A0A2I4CLV0	138	0.6678000000000001	False	False
A0A2I4CLW1	138	0.6686	False	False
A0A2K5E6K1	138	0.6032	False	False
A0A2K5E6P7	138	0.6123	False	False
A0A2K5I459	138	0.4052	False	False
A0A2K5J5F8	138	0.615	False	False
A0A2K5J5G9	138	0.5821000000000001	False	False
A0A2K5LU49	138	0.6117	False	False
A0A2K5REL0	138	0.6164999999999999	False	False
A0A2K5VVC5	138	0.5989	False	False
A0A2K5YJ62	138	0.6117	False	False
A0A2K6DB90	138	0.6127	False	False
A0A2K6DBA1	138	0.6034	False	False
A0A2K6GFI2	138	0.6117	False	False
A0A2K6GFI5	138	0.5945	False	False
A0A2K6KL70	138	0.6004999999999999	False	False
A0A2K6KL79	138	0.5841	False	False
A0A2K6PRS3	138	0.5841	False	False
A0A2K6PRS9	138	0.6127	False	False
A0A2K6PRT5	138	0.6004999999999999	False	False
A0A2K6TZL2	138	0.6111	False	False
A0A2P4SN66	138	0.8501000000000001	False	False
A0A2R9CAF1	138	0.6106	False	False
A0A2R9CD68	138	0.6032	False	False
A0A2U3VCL9	138	0.6157	False	False
A0A2U3YJL9	138	0.5655	False	False
A0A2U9B0S1	138	0.6578	False	False
A0A2Y9DD22	138	0.617	False	False
A0A2Y9HB71	138	0.6146	False	False
A0A2Y9JA59	138	0.4083	False	False
A0A2Y9JI10	138	0.6093	False	False
A0A2Y9QA05	138	0.6106	False	False
A0A310TQ27	138	0.6592	False	False
A0A315VZ79	138	0.6418	False	False
A0A340X3A2	138	0.6171	False	False
A0A341CVD4	138	0.6496	False	False
A0A341CVH4	138	0.6106	False	False
A0A384CF56	138	0.6129	False	False
A0A3B1IFK1	138	0.649	False	False
A0A3B3CC01	138	0.6581	False	False
A0A3B3DPK2	138	0.6651	False	False
A0A3B3HCE5	138	0.6678000000000001	False	False
A0A3B3HI22	138	0.6746	False	False
A0A3B3T121	138	0.6647	False	False
A0A3B3UYA2	138	0.6533	False	False
A0A3B3UYC4	138	0.6593000000000001	False	False
A0A3B3YAI9	138	0.6525	False	False
A0A3B3YAM0	138	0.6605	False	False
A0A3B4CRH9	138	0.6531	False	False
A0A3B4TVR5	138	0.6655	False	False
A0A3B4WSI1	138	0.6643000000000001	False	False
A0A3B4X356	138	0.6396000000000001	False	False
A0A3B5ATS7	138	0.6663	False	False
A0A3B5LLX7	138	0.6698000000000001	False	False
A0A3B5QDF5	138	0.664	False	False
A0A3L7I364	138	0.6083	False	False
A0A3M0KTC6	138	0.9684999999999999	False	False
A0A3M0KTT5	138	0.9829000000000001	False	False
A0A3N0XJZ7	138	0.6491	False	False
A0A3P8PQ48	138	0.6718000000000001	False	False
A0A3P8PQ53	138	0.6597	False	False
A0A3P8S0X2	138	0.6663	False	False
A0A3P8XGU8	138	0.6506000000000001	False	False
A0A3P9D0K0	138	0.6718000000000001	False	False
A0A3P9H580	138	0.6643000000000001	False	False
A0A3P9KAP8	138	0.6667000000000001	False	False
A0A3P9LVL8	138	0.6722	False	False
A0A3P9N755	138	0.6593000000000001	False	False
A0A3Q0FSY5	138	0.7743000000000001	False	False
A0A3Q0SLY9	138	0.6793	False	False
A0A3Q1AGK4	138	0.6686	False	False
A0A3Q1F7K9	138	0.6651	False	False
A0A3Q1GEA4	138	0.6674	False	False
A0A3Q1IGL1	138	0.6706	False	False
A0A3Q2WZ10	138	0.6718000000000001	False	False
A0A3Q2XUW4	138	0.6897	False	False
A0A3Q3AZJ7	138	0.6751999999999999	False	False
A0A3Q3DCV4	138	0.6706	False	False
A0A3Q3KSJ2	138	0.6617000000000001	False	False
A0A3Q3MHI2	138	0.6425	False	False
A0A3Q3QYY6	138	0.6462	False	False
A0A3Q3SDA7	138	0.6635	False	False
A0A3Q3WHK5	138	0.6647	False	False
A0A3Q4G9X1	138	0.6740999999999999	False	False
A0A3Q7MNV9	138	0.6157	False	False
A0A3Q7NZJ8	138	0.5796	False	False
A0A401NW41	138	0.6901	False	False
A0A437CDK4	138	0.6628000000000001	False	False
A0A452G1H9	138	0.6198	False	False
A0A452G1J9	138	0.5928	False	False
A0A452SRS8	138	0.614	False	False
A0A452TNC1	138	0.6396000000000001	False	False
A0A452TNE2	138	0.6292	False	False
A0A452TNE9	138	0.6013000000000001	False	False
A0A452TNF1	138	0.4707	False	False
A0A452TNF3	138	0.4595	False	False
A0A480Y265	138	0.648	False	False
A0A484C6L8	138	0.6819	False	False
A0A485PFB9	138	0.6172	False	False
A0A493TMY8	138	0.7903	False	False
A0A498MJL2	138	0.6367	False	False
A0A4D9DME0	138	0.6629999999999999	False	False
A0A4V5P9L3	138	0.5978	False	False
A0A4W2EFZ5	138	0.6137	False	False
A0A4W3ICV7	138	0.6595	False	False
A0A4W3IGU2	138	0.6853	False	False
A0A4W3IKQ3	138	0.4673	False	False
A0A4W3IKR2	138	0.6964	False	False
A0A4W3INJ5	138	0.6663	False	False
A0A4W5J9X8	138	0.6559999999999999	False	False
A0A4W5JMZ6	138	0.6575	False	False
A0A4W5JS99	138	0.6678000000000001	False	False
A0A4W6D7C1	138	0.6361	False	False
A0A4W6D7M4	138	0.6264	False	False
A0A4W6D7N2	138	0.6609	False	False
A0A4W6D7R7	138	0.6525	False	False
A0A4W6D7Z2	138	0.6581999999999999	False	False
A0A4X2LBE3	138	0.6133	False	False
A0A4X2LDD8	138	0.6269	False	False
A0A553QCK5	138	0.4263	False	False
A0A5A9PMW9	138	0.6655	False	False
A0A5E4A636	138	0.62	False	False
A0A5E4A6K4	138	0.6103999999999999	False	False
A0A5F8G975	138	0.4678	False	False
A0A5F8GJQ2	138	0.46649999999999997	False	False
A0A5F8GSK9	138	0.4628	False	False
A0A5N3WA82	138	0.6204999999999999	False	False
A0A5N3X6D6	138	0.6227	False	False
A0A5N4EAF8	138	0.6192	False	False
A0A5N4EAP9	138	0.5122	False	False
A0A5N5PJN3	138	0.6429	False	False
A0A663EW06	138	0.8381000000000001	False	False
A0A663EWJ5	138	0.8149	False	False
A0A663EWL3	138	0.8852	False	False
A0A663EX39	138	0.8488	False	False
A0A663EX42	138	0.8578	False	False
A0A663N6F0	138	0.8198000000000001	False	False
A0A663NA47	138	0.8495999999999999	False	False
A0A663NA52	138	0.8306999999999999	False	False
A0A665URC2	138	0.6698000000000001	False	False
A0A665URD2	138	0.6709999999999999	False	False
A0A665US71	138	0.6453	False	False
A0A665USC5	138	0.6678000000000001	False	False
A0A665USE2	138	0.6628000000000001	False	False
A0A665USF7	138	0.6624	False	False
A0A665USR6	138	0.6651	False	False
A0A667I3H2	138	0.6119	False	False
A0A667YAR4	138	0.6659	False	False
A0A667YAR9	138	0.6570999999999999	False	False
A0A667YAT6	138	0.6753	False	False
A0A668UNG7	138	0.6694	False	False
A0A669CIP9	138	0.6740999999999999	False	False
A0A669D3Y9	138	0.6467	False	False
A0A669QBH5	138	0.8347	False	False
A0A670JM13	138	0.5017	False	False
A0A670JNW6	138	0.6785	False	False
A0A670JRH0	138	0.7053	False	False
A0A670JT31	138	0.48340000000000005	False	False
A0A670YYY8	138	0.4954	False	False
A0A670Z138	138	0.696	False	False
A0A671F3T6	138	0.6095	False	False
A0A671K2I2	138	0.6302	False	False
A0A671K2Q7	138	0.6396000000000001	False	False
A0A671K2Q9	138	0.6428	False	False
A0A671K3I3	138	0.6422	False	False
A0A671K435	138	0.6472	False	False
A0A671K445	138	0.6541	False	False
A0A671K454	138	0.6433	False	False
A0A671TUQ8	138	0.6709999999999999	False	False
A0A671TVH6	138	0.6706	False	False
A0A671TVI8	138	0.6559	False	False
A0A671TVL2	138	0.6293	False	False
A0A672FUU6	138	0.6639	False	False
A0A672FV16	138	0.6744	False	False
A0A672FVK1	138	0.6517000000000001	False	False
A0A672FW39	138	0.6575	False	False
A0A672G1B8	138	0.664	False	False
A0A672RQE6	138	0.4742	False	False
A0A672RR09	138	0.4747	False	False
A0A672RR14	138	0.6107	False	False
A0A672RRE4	138	0.4754	False	False
A0A672S7C9	138	0.6246	False	False
A0A672S7D0	138	0.6455	False	False
A0A672S7D8	138	0.6515000000000001	False	False
A0A672S7G0	138	0.6423000000000001	False	False
A0A672S830	138	0.6507	False	False
A0A672S8W9	138	0.6425	False	False
A0A672V6Z0	138	0.8207	False	False
A0A672V7X6	138	0.8377	False	False
A0A673BIW5	138	0.6459	False	False
A0A673BL14	138	0.6461	False	False
A0A673BL60	138	0.6624	False	False
A0A673BMP8	138	0.6659	False	False
A0A673BNL4	138	0.6461	False	False
A0A673BNU4	138	0.6574	False	False
A0A673BPI7	138	0.652	False	False
A0A673BPJ1	138	0.6553	False	False
A0A673BQP1	138	0.6674	False	False
A0A673BT50	138	0.6637000000000001	False	False
A0A673BTJ1	138	0.6856	False	False
A0A673J9W2	138	0.6462	False	False
A0A673J9Y1	138	0.6457999999999999	False	False
A0A673JA47	138	0.6443000000000001	False	False
A0A673JAA0	138	0.6451	False	False
A0A673JC86	138	0.6376	False	False
A0A673JEH5	138	0.6462	False	False
A0A673JEU0	138	0.6470999999999999	False	False
A0A673JF02	138	0.6258	False	False
A0A673JF06	138	0.6379	False	False
A0A673JF27	138	0.6465000000000001	False	False
A0A673JFS2	138	0.6393	False	False
A0A673JK50	138	0.6439	False	False
A0A673JKP4	138	0.6418	False	False
A0A673VKA3	138	0.6119	False	False
A0A673VL32	138	0.5986	False	False
A0A673Z3T8	138	0.6546	False	False
A0A673Z405	138	0.5309	False	False
A0A673Z4N0	138	0.6463	False	False
A0A673Z4T6	138	0.6498	False	False
A0A673Z4Y0	138	0.6705	False	False
A0A673Z521	138	0.6617000000000001	False	False
A0A673Z5D2	138	0.6663	False	False
A0A6A4S9V3	138	0.6655	False	False
A0A6A5ENU5	138	0.4819	False	False
A0A6B0RH63	138	0.6198	False	False
A0A6D2W4Q2	138	0.6095	False	False
A0A6G0HJJ4	138	0.6655	False	False
A0A6G1B7T6	138	0.5704	False	False
A0A6G1Q6N3	138	0.6659	False	False
A0A6I8PJ21	138	0.6489	False	False
A0A6I9P929	138	0.6747	False	False
A0A6J1VJB6	138	0.6925	False	False
A0A6J2ETS9	138	0.5714	False	False
A0A6J2N1E4	138	0.6122	False	False
A0A6J2RMD6	138	0.6581999999999999	False	False
A0A6J2VX60	138	0.6759999999999999	False	False
A0A6J3EDY3	138	0.7929999999999999	False	False
A0A6J3EML4	138	0.6154	False	False
A0A6J3RHQ3	138	0.615	False	False
A0A6J3RJC5	138	0.6509	False	False
A0A6P3E5W7	138	0.6209	False	False
A0A6P3EU38	138	0.6214	False	False
A0A6P3HYI8	138	0.6144	False	False
A0A6P3RDV5	138	0.4545	False	False
A0A6P3RE08	138	0.6124	False	False
A0A6P5C8B3	138	0.6198	False	False
A0A6P5JEP6	138	0.6495000000000001	False	False
A0A6P5JNH4	138	0.6043	False	False
A0A6P5PKL8	138	0.6013000000000001	False	False
A0A6P6I0T6	138	0.5669	False	False
A0A6P6I1M2	138	0.6101	False	False
A0A6P6KJ07	138	0.6515000000000001	False	False
A0A6P6PMT9	138	0.6561	False	False
A0A6P7KDP6	138	0.6819	False	False
A0A6P7XDH4	138	0.6644	False	False
A0A6P8GZ19	138	0.6655	False	False
A0A6P8TBG4	138	0.6594	False	False
A0A6P9DPI6	138	0.6984999999999999	False	False
A0A6Q2YZR9	138	0.6756	False	False
A0A6Q2ZL37	138	0.6353	False	False
A0A7J5XJL8	138	0.6635	False	False
A0A7J6B3G0	138	0.6475	False	False
A0A7J6CXL5	138	0.6524	False	False
A0A7J7EIY6	138	0.613	False	False
A0A7J7UNX6	138	0.6269	False	False
A0A7J7UP61	138	0.7139	False	False
A0A7J7UP62	138	0.6886	False	False
A0A7J7UPA4	138	0.5727	False	False
A0A7J7VQ48	138	0.6126	False	False
A0A7J7W2S7	138	0.6133	False	False
A0A7J8ED94	138	0.6667000000000001	False	False
A0A7J8EDB7	138	0.6124	False	False
A0A7J8EEA5	138	0.5614	False	False
A0A7J8IJ38	138	0.6154999999999999	False	False
A0A7J8IJ57	138	0.6811	False	False
A0A7J8IJ87	138	0.6429	False	False
A0A7J8IJV5	138	0.6431999999999999	False	False
A0A7J8IJY4	138	0.6051	False	False
A0A7J8IKB6	138	0.6686	False	False
A0A7J8IKJ3	138	0.6524	False	False
A0A7K4IVG3	138	0.8875	False	False
A0A7K4LNL5	138	0.8281000000000001	False	False
A0A7K4SAN7	138	0.8792	False	False
A0A7K4VCP7	138	0.9168000000000001	False	False
A0A7K4X1T6	138	0.9390999999999999	False	False
A0A7K5A5T9	138	0.8943000000000001	False	False
A0A7K5ASI6	138	0.9117000000000001	False	False
A0A7K5EG82	138	0.9006000000000001	False	False
A0A7K5FUB4	138	0.8698999999999999	False	False
A0A7K5GZJ8	138	0.8993000000000001	False	False
A0A7K5HX12	138	0.8839	False	False
A0A7K5ISJ0	138	0.9366	False	False
A0A7K5MIL5	138	0.9266	False	False
A0A7K5NTC9	138	0.8955	False	False
A0A7K5PNA2	138	0.9444	False	False
A0A7K5RPD2	138	0.9521999999999999	False	False
A0A7K5UCI8	138	0.9004000000000001	False	False
A0A7K5WFS4	138	0.9020999999999999	False	False
A0A7K5Z1X0	138	0.8929	False	False
A0A7K6BW24	138	0.9123	False	False
A0A7K6DMN4	138	0.9511	False	False
A0A7K6DYB7	138	0.9312	False	False
A0A7K6FG82	138	0.9517	False	False
A0A7K6I8A8	138	0.905	False	False
A0A7K6IVQ8	138	0.9384	False	False
A0A7K6JZ39	138	0.9459000000000001	False	False
A0A7K6M4K8	138	0.9634	False	False
A0A7K6PXV0	138	0.9492	False	False
A0A7K6SE52	138	0.8953	False	False
A0A7K6Y066	138	0.9523	False	False
A0A7K7A932	138	0.8634999999999999	False	False
A0A7K7BDQ6	138	0.8586	False	False
A0A7K7CBZ9	138	0.9285	False	False
A0A7K7ENT3	138	0.9285	False	False
A0A7K7FQV4	138	0.8893000000000001	False	False
A0A7K7G9K4	138	0.9236	False	False
A0A7K7LLN8	138	0.8112	False	False
A0A7K7NYR1	138	0.8869	False	False
A0A7K7NZ71	138	0.8909999999999999	False	False
A0A7K7QQY4	138	0.9214	False	False
A0A7K7RQQ8	138	0.8005	False	False
A0A7K7SRL5	138	0.9029	False	False
A0A7K7UT14	138	0.8491	False	False
A0A7K7VU20	138	0.8493999999999999	False	False
A0A7K7Z850	138	0.9597	False	False
A0A7K8BK63	138	0.9418000000000001	False	False
A0A7K8FIU0	138	0.9554	False	False
A0A7K8GPB7	138	0.9520000000000001	False	False
A0A7K8HDM3	138	0.8868	False	False
A0A7K8INJ5	138	0.9226000000000001	False	False
A0A7K8KGY4	138	0.8832	False	False
A0A7K8LL82	138	0.8792	False	False
A0A7K8MQI1	138	0.8835999999999999	False	False
A0A7K8NQ18	138	0.8420000000000001	False	False
A0A7K8PIT6	138	0.9104000000000001	False	False
A0A7K8QY27	138	0.8898	False	False
A0A7K8SCM6	138	0.6790999999999999	False	False
A0A7K8TFH1	138	0.9145	False	False
A0A7K8TUE5	138	0.9092	False	False
A0A7K8V1M7	138	0.903	False	False
A0A7K8WE01	138	0.9164	False	False
A0A7K8YUM3	138	0.903	False	False
A0A7K8ZJW0	138	0.9126000000000001	False	False
A0A7K9BIF4	138	0.8406999999999999	False	False
A0A7K9CG66	138	0.903	False	False
A0A7K9DCZ8	138	0.8937999999999999	False	False
A0A7K9EGI4	138	0.893	False	False
A0A7K9F980	138	0.8943000000000001	False	False
A0A7K9GVZ6	138	0.8837999999999999	False	False
A0A7K9HM89	138	0.8979	False	False
A0A7K9J3Z3	138	0.9520000000000001	False	False
A0A7K9JLH7	138	0.9357	False	False
A0A7K9L0I4	138	0.9414	False	False
A0A7K9M267	138	0.8669	False	False
A0A7K9P982	138	0.9503	False	False
A0A7K9S7Z0	138	0.9428	False	False
A0A7K9TEY9	138	0.902	False	False
A0A7K9UL63	138	0.8679000000000001	False	False
A0A7K9W2E5	138	0.9411	False	False
A0A7K9XEB2	138	0.9005	False	False
A0A7K9YDC0	138	0.5524	False	False
A0A7K9ZN61	138	0.9497	False	False
A0A7L0B9Z6	138	0.8903	False	False
A0A7L0CEP6	138	0.917	False	False
A0A7L0DLW7	138	0.9005	False	False
A0A7L0EJG2	138	0.9017000000000001	False	False
A0A7L0G0K2	138	0.8715	False	False
A0A7L0GW97	138	0.8979	False	False
A0A7L0HF59	138	0.8964	False	False
A0A7L0J6Z4	138	0.9079	False	False
A0A7L0LM66	138	0.9331999999999999	False	False
A0A7L0MHS5	138	0.8541	False	False
A0A7L0N240	138	0.9001	False	False
A0A7L0PXV5	138	0.9005	False	False
A0A7L0SCM2	138	0.9117000000000001	False	False
A0A7L0TEA0	138	0.9118999999999999	False	False
A0A7L0UJD4	138	0.8943000000000001	False	False
A0A7L0V5Q9	138	0.932	False	False
A0A7L0WK58	138	0.8515999999999999	False	False
A0A7L0YKB0	138	0.9561	False	False
A0A7L1CBK0	138	0.9647	False	False
A0A7L1GDK1	138	0.9068999999999999	False	False
A0A7L1HP95	138	0.9005	False	False
A0A7L1L8B2	138	0.9067000000000001	False	False
A0A7L1Q6N9	138	0.9438	False	False
A0A7L1SJL1	138	0.8993000000000001	False	False
A0A7L1V014	138	0.9495999999999999	False	False
A0A7L1VXQ2	138	0.9281999999999999	False	False
A0A7L1YJ52	138	0.9005	False	False
